Module	Section	Sample Name	Source
Bismark	alignment	7_MR_RC_S20_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7_MR_RC_S20_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS6_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS6_S6_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	6AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6AF_S1_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	6_MR_PM_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6_MR_PM_S19_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	4_MR_CL_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4_MR_CL_S17_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	11R_GA_S20_R1_001_val_1	/data/user/pepinme/Giuditta/Results/11R_GA_S20_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	2HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2HS_S7_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS11_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS11_S11_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	21_P_ME_S31_R1_001_val_1	/data/user/pepinme/Giuditta/Results/21_P_ME_S31_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	13_R_RF_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_R_RF_S9_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	2MRPF_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2MRPF_S10_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	8R_BM_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8R_BM_S17_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	1PEM_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1PEM_S1_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS7_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS7_S7_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	4RRS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4RRS_S14_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	12_P_DGG_S22_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_P_DGG_S22_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	17_P_FA_S27_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_P_FA_S27_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	13_HS_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_HS_S2_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	5AF_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5AF_S5_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	16_R_TG_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_R_TG_S12_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	19_R_AG_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/19_R_AG_S15_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	7AF_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7AF_S2_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	3PDR_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3PDR_S3_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	8PSN_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8PSN_S8_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	6PAG_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6PAG_S6_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	10AF_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10AF_S5_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	15_R_RN_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_R_RN_S11_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	5_MR_PC_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5_MR_PC_S18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	20_P_ES_S30_R1_001_val_1	/data/user/pepinme/Giuditta/Results/20_P_ES_S30_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	3RAM_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3RAM_S13_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	7PIL_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7PIL_S7_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	17_HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_HS_S6_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	4AF_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4AF_S4_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	14_R_MM_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_R_MM_S10_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	15_HS_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_HS_S4_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	12_R_EU_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_R_EU_S8_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	3HS_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3HS_S8_R1_001_val_1_bismark_bt2_PE_report.txt
